SiteVisit_ID,SiteID,Year,Month,Day,Species_Code,AGE,Errors,Removal_Passes,Pass1,Pass2,Pass3,Pass4,Pass5,Pass6,Pass7,Pass8,Pass9,MLE_loops,Total_Catch,Pop_Est,Capture_Prob,Pop_Est_VAR,Pop_Est_SE,Capture_Prob_VAR,Capture_Prob_SE,T-Value,Pop_Est_CI_Lower,Pop_Est_CI_Upper,Capture_Prob_CI_Lower,Capture_Prob_CI_Upper,Chi_Square,Current,UserCriteria,RunDateTime
1984-07-03_F_1F118,F_1F118,1984,7,3,BKT,All,Invalid Dataset,1,84,NA,NA,NA,NA,NA,NA,NA,NA,0,84,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1984-07-05_F_1F008,F_1F008,1984,7,5,BKT,All,Invalid Dataset,1,68,NA,NA,NA,NA,NA,NA,NA,NA,0,68,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1984-07-05_F_1F116,F_1F116,1984,7,5,BKT,All,Invalid Dataset,1,143,NA,NA,NA,NA,NA,NA,NA,NA,0,143,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1984-07-06_F_1F006,F_1F006,1984,7,6,BKT,All,Invalid Dataset,1,4,NA,NA,NA,NA,NA,NA,NA,NA,0,4,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1984-07-06_F_1F007,F_1F007,1984,7,6,BKT,All,Invalid Dataset,1,19,NA,NA,NA,NA,NA,NA,NA,NA,0,19,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1984-07-09_F_2F140,F_2F140,1984,7,9,BKT,All,Invalid Dataset,1,15,NA,NA,NA,NA,NA,NA,NA,NA,0,15,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1984-07-11_F_2F119,F_2F119,1984,7,11,BKT,All,Invalid Dataset,1,59,NA,NA,NA,NA,NA,NA,NA,NA,0,59,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1984-07-11_F_2F120,F_2F120,1984,7,11,BKT,All,Invalid Dataset,1,58,NA,NA,NA,NA,NA,NA,NA,NA,0,58,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1984-07-11_F_2F121,F_2F121,1984,7,11,BKT,All,Invalid Dataset,1,36,NA,NA,NA,NA,NA,NA,NA,NA,0,36,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1984-07-12_F_2F122,F_2F122,1984,7,12,BKT,All,Invalid Dataset,1,8,NA,NA,NA,NA,NA,NA,NA,NA,0,8,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1984-07-16_F_3F123,F_3F123,1984,7,16,BKT,All,Invalid Dataset,1,21,NA,NA,NA,NA,NA,NA,NA,NA,0,21,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1984-07-16_F_3F124,F_3F124,1984,7,16,BKT,All,Invalid Dataset,1,33,NA,NA,NA,NA,NA,NA,NA,NA,0,33,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1984-07-16_F_3F125,F_3F125,1984,7,16,BKT,All,Invalid Dataset,1,50,NA,NA,NA,NA,NA,NA,NA,NA,0,50,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1984-07-19_F_3F126,F_3F126,1984,7,19,BKT,All,Invalid Dataset,1,27,NA,NA,NA,NA,NA,NA,NA,NA,0,27,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1984-07-19_F_3F127,F_3F127,1984,7,19,BKT,All,Invalid Dataset,1,13,NA,NA,NA,NA,NA,NA,NA,NA,0,13,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1984-07-19_F_3F128,F_3F128,1984,7,19,BKT,All,Invalid Dataset,1,18,NA,NA,NA,NA,NA,NA,NA,NA,0,18,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1984-07-20_F_3F107,F_3F107,1984,7,20,BKT,All,Invalid Dataset,1,22,NA,NA,NA,NA,NA,NA,NA,NA,0,22,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1984-07-20_F_3F108,F_3F108,1984,7,20,BKT,All,Invalid Dataset,1,23,NA,NA,NA,NA,NA,NA,NA,NA,0,23,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1984-07-20_F_3F109,F_3F109,1984,7,20,BKT,All,Invalid Dataset,1,11,NA,NA,NA,NA,NA,NA,NA,NA,0,11,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1984-07-23_F_2F029,F_2F029,1984,7,23,BKT,All,Invalid Dataset,1,104,NA,NA,NA,NA,NA,NA,NA,NA,0,104,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1984-07-23_F_2F129,F_2F129,1984,7,23,BKT,All,Invalid Dataset,1,72,NA,NA,NA,NA,NA,NA,NA,NA,0,72,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1984-07-23_F_2F130,F_2F130,1984,7,23,BKT,All,Invalid Dataset,1,103,NA,NA,NA,NA,NA,NA,NA,NA,0,103,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1984-07-25_F_2F131,F_2F131,1984,7,25,BKT,All,Invalid Dataset,1,45,NA,NA,NA,NA,NA,NA,NA,NA,0,45,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1984-07-30_F_1F132,F_1F132,1984,7,30,BKT,All,Invalid Dataset,1,15,NA,NA,NA,NA,NA,NA,NA,NA,0,15,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1984-07-31_F_1F030,F_1F030,1984,7,31,BKT,All,Invalid Dataset,1,35,NA,NA,NA,NA,NA,NA,NA,NA,0,35,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1984-07-31_F_1F031,F_1F031,1984,7,31,BKT,All,Invalid Dataset,1,86,NA,NA,NA,NA,NA,NA,NA,NA,0,86,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1984-08-01_F_1F001,F_1F001,1984,8,1,BKT,All,Invalid Dataset,1,8,NA,NA,NA,NA,NA,NA,NA,NA,0,8,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1984-08-01_F_1F002,F_1F002,1984,8,1,BKT,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1984-08-01_F_1F133,F_1F133,1984,8,1,BKT,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1984-08-06_F_2F052,F_2F052,1984,8,6,BKT,All,Invalid Dataset,1,26,NA,NA,NA,NA,NA,NA,NA,NA,0,26,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1984-08-06_F_2F071,F_2F071,1984,8,6,BKT,All,Invalid Dataset,1,4,NA,NA,NA,NA,NA,NA,NA,NA,0,4,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1984-08-06_F_2F089,F_2F089,1984,8,6,BKT,All,Invalid Dataset,1,13,NA,NA,NA,NA,NA,NA,NA,NA,0,13,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1984-08-07_F_2F053,F_2F053,1984,8,7,BKT,All,Invalid Dataset,1,34,NA,NA,NA,NA,NA,NA,NA,NA,0,34,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1984-08-07_F_2F090,F_2F090,1984,8,7,BKT,All,Invalid Dataset,1,57,NA,NA,NA,NA,NA,NA,NA,NA,0,57,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1984-08-13_F_2F032,F_2F032,1984,8,13,BKT,All,Invalid Dataset,1,12,NA,NA,NA,NA,NA,NA,NA,NA,0,12,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1984-08-13_F_2F033,F_2F033,1984,8,13,BKT,All,Invalid Dataset,1,7,NA,NA,NA,NA,NA,NA,NA,NA,0,7,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1984-08-13_F_2F034,F_2F034,1984,8,13,BKT,All,Invalid Dataset,1,44,NA,NA,NA,NA,NA,NA,NA,NA,0,44,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1984-08-13_F_2F072_1,F_2F072_1,1984,8,13,BKT,All,Invalid Dataset,1,66,NA,NA,NA,NA,NA,NA,NA,NA,0,66,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1984-08-13_F_2F073,F_2F073,1984,8,13,BKT,All,Invalid Dataset,1,73,NA,NA,NA,NA,NA,NA,NA,NA,0,73,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1984-08-20_F_2F076,F_2F076,1984,8,20,BKT,All,Invalid Dataset,1,58,NA,NA,NA,NA,NA,NA,NA,NA,0,58,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-06-18_F_2F032,F_2F032,1985,6,18,BKT,All,Invalid Dataset,1,28,NA,NA,NA,NA,NA,NA,NA,NA,0,28,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-06-18_F_2F033,F_2F033,1985,6,18,BKT,All,Invalid Dataset,1,10,NA,NA,NA,NA,NA,NA,NA,NA,0,10,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-06-18_F_2F034,F_2F034,1985,6,18,BKT,All,Invalid Dataset,1,66,NA,NA,NA,NA,NA,NA,NA,NA,0,66,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-06-19_F_1F001,F_1F001,1985,6,19,BKT,All,Invalid Dataset,1,15,NA,NA,NA,NA,NA,NA,NA,NA,0,15,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-06-20_F_1F132,F_1F132,1985,6,20,BKT,All,Invalid Dataset,1,36,NA,NA,NA,NA,NA,NA,NA,NA,0,36,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-06-21_F_1F003_1,F_1F003_1,1985,6,21,BKT,All,Invalid Dataset,1,58,NA,NA,NA,NA,NA,NA,NA,NA,0,58,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-06-21_F_1F004,F_1F004,1985,6,21,BKT,All,Invalid Dataset,1,55,NA,NA,NA,NA,NA,NA,NA,NA,0,55,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-06-21_F_1F005,F_1F005,1985,6,21,BKT,All,Invalid Dataset,1,65,NA,NA,NA,NA,NA,NA,NA,NA,0,65,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-06-25_F_2F062,F_2F062,1985,6,25,BKT,All,Invalid Dataset,1,99,NA,NA,NA,NA,NA,NA,NA,NA,0,99,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-06-25_F_2F065,F_2F065,1985,6,25,BKT,All,Invalid Dataset,1,77,NA,NA,NA,NA,NA,NA,NA,NA,0,77,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-06-26_F_2F069,F_2F069,1985,6,26,BKT,All,Invalid Dataset,1,148,NA,NA,NA,NA,NA,NA,NA,NA,0,148,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-06-27_F_2F049,F_2F049,1985,6,27,BKT,All,Invalid Dataset,1,70,NA,NA,NA,NA,NA,NA,NA,NA,0,70,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-06-27_F_2F050,F_2F050,1985,6,27,BKT,All,Invalid Dataset,1,97,NA,NA,NA,NA,NA,NA,NA,NA,0,97,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-07-02_F_2F052,F_2F052,1985,7,2,BKT,All,Invalid Dataset,1,39,NA,NA,NA,NA,NA,NA,NA,NA,0,39,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-07-02_F_2F071,F_2F071,1985,7,2,BKD,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-07-02_F_2F071,F_2F071,1985,7,2,BKT,All,Invalid Dataset,1,17,NA,NA,NA,NA,NA,NA,NA,NA,0,17,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-07-02_F_2F071,F_2F071,1985,7,2,CRC,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-07-02_F_2F071,F_2F071,1985,7,2,LGD,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-07-02_F_2F089,F_2F089,1985,7,2,BKT,All,Invalid Dataset,1,21,NA,NA,NA,NA,NA,NA,NA,NA,0,21,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-07-03_F_2F047,F_2F047,1985,7,3,BKT,All,Invalid Dataset,1,41,NA,NA,NA,NA,NA,NA,NA,NA,0,41,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-07-03_F_2F048,F_2F048,1985,7,3,BKT,All,Invalid Dataset,1,47,NA,NA,NA,NA,NA,NA,NA,NA,0,47,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-07-03_F_2F053,F_2F053,1985,7,3,BKT,All,Invalid Dataset,1,50,NA,NA,NA,NA,NA,NA,NA,NA,0,50,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-07-03_F_2F090,F_2F090,1985,7,3,BKT,All,Invalid Dataset,1,50,NA,NA,NA,NA,NA,NA,NA,NA,0,50,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-07-08_F_3F018,F_3F018,1985,7,8,BKT,All,Invalid Dataset,1,211,NA,NA,NA,NA,NA,NA,NA,NA,0,211,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-07-08_F_3F019,F_3F019,1985,7,8,BKT,All,Invalid Dataset,1,150,NA,NA,NA,NA,NA,NA,NA,NA,0,150,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-07-08_F_3F020,F_3F020,1985,7,8,BKT,All,Invalid Dataset,1,134,NA,NA,NA,NA,NA,NA,NA,NA,0,134,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-07-09_F_3F045,F_3F045,1985,7,9,BKT,All,Invalid Dataset,1,100,NA,NA,NA,NA,NA,NA,NA,NA,0,100,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-07-09_F_3F046,F_3F046,1985,7,9,BKT,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-07-09_F_3F084,F_3F084,1985,7,9,BKT,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-07-10_F_3F078,F_3F078,1985,7,10,BKT,All,Invalid Dataset,1,37,NA,NA,NA,NA,NA,NA,NA,NA,0,37,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-07-10_F_3F079,F_3F079,1985,7,10,BKT,All,Invalid Dataset,1,32,NA,NA,NA,NA,NA,NA,NA,NA,0,32,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-07-10_F_3F080,F_3F080,1985,7,10,BKT,All,Invalid Dataset,1,125,NA,NA,NA,NA,NA,NA,NA,NA,0,125,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-07-11_F_3F041,F_3F041,1985,7,11,BKT,All,Invalid Dataset,1,41,NA,NA,NA,NA,NA,NA,NA,NA,0,41,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-07-11_F_3F042,F_3F042,1985,7,11,BKT,All,Invalid Dataset,1,97,NA,NA,NA,NA,NA,NA,NA,NA,0,97,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-07-15_F_3F044,F_3F044,1985,7,15,BKT,All,Invalid Dataset,1,217,NA,NA,NA,NA,NA,NA,NA,NA,0,217,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-07-15_F_3F085,F_3F085,1985,7,15,BKT,All,Invalid Dataset,1,195,NA,NA,NA,NA,NA,NA,NA,NA,0,195,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-07-16_F_2F064,F_2F064,1985,7,16,BKT,All,Invalid Dataset,1,109,NA,NA,NA,NA,NA,NA,NA,NA,0,109,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-07-16_F_3F043,F_3F043,1985,7,16,BKT,All,Invalid Dataset,1,93,NA,NA,NA,NA,NA,NA,NA,NA,0,93,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-07-17_F_2F054,F_2F054,1985,7,17,BKT,All,Invalid Dataset,1,153,NA,NA,NA,NA,NA,NA,NA,NA,0,153,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-07-17_F_2F055,F_2F055,1985,7,17,BKT,All,Invalid Dataset,1,97,NA,NA,NA,NA,NA,NA,NA,NA,0,97,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-07-18_F_2F036,F_2F036,1985,7,18,BKT,All,Invalid Dataset,1,16,NA,NA,NA,NA,NA,NA,NA,NA,0,16,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-07-18_F_2F037,F_2F037,1985,7,18,BKT,All,Invalid Dataset,1,36,NA,NA,NA,NA,NA,NA,NA,NA,0,36,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-07-22_F_2F072_1,F_2F072_1,1985,7,22,BKT,All,Invalid Dataset,1,124,NA,NA,NA,NA,NA,NA,NA,NA,0,124,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-07-22_F_2F073,F_2F073,1985,7,22,BKT,All,Invalid Dataset,1,154,NA,NA,NA,NA,NA,NA,NA,NA,0,154,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-07-22_F_2F074,F_2F074,1985,7,22,BKT,All,Invalid Dataset,1,92,NA,NA,NA,NA,NA,NA,NA,NA,0,92,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-07-23_F_2F075,F_2F075,1985,7,23,BKT,All,Invalid Dataset,1,129,NA,NA,NA,NA,NA,NA,NA,NA,0,129,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-07-23_F_2F076,F_2F076,1985,7,23,BKT,All,Invalid Dataset,1,103,NA,NA,NA,NA,NA,NA,NA,NA,0,103,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-07-25_F_2F015,F_2F015,1985,7,25,BKT,All,Invalid Dataset,1,60,NA,NA,NA,NA,NA,NA,NA,NA,0,60,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-07-29_F_2F092,F_2F092,1985,7,29,BKT,All,Invalid Dataset,1,98,NA,NA,NA,NA,NA,NA,NA,NA,0,98,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-07-29_F_2F093,F_2F093,1985,7,29,BKT,All,Invalid Dataset,1,29,NA,NA,NA,NA,NA,NA,NA,NA,0,29,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-07-29_F_2F134,F_2F134,1985,7,29,BKT,All,Invalid Dataset,1,51,NA,NA,NA,NA,NA,NA,NA,NA,0,51,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-07-30_F_2F135,F_2F135,1985,7,30,BKT,All,Invalid Dataset,1,93,NA,NA,NA,NA,NA,NA,NA,NA,0,93,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-07-31_F_2F091,F_2F091,1985,7,31,BKT,All,Invalid Dataset,1,96,NA,NA,NA,NA,NA,NA,NA,NA,0,96,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-07-31_F_2F136,F_2F136,1985,7,31,BKT,All,Invalid Dataset,1,102,NA,NA,NA,NA,NA,NA,NA,NA,0,102,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-08-01_F_2F009,F_2F009,1985,8,1,BKT,All,Invalid Dataset,1,24,NA,NA,NA,NA,NA,NA,NA,NA,0,24,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-08-01_F_2F010,F_2F010,1985,8,1,BKT,All,Invalid Dataset,1,31,NA,NA,NA,NA,NA,NA,NA,NA,0,31,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-08-01_F_2F011,F_2F011,1985,8,1,BKT,All,Invalid Dataset,1,58,NA,NA,NA,NA,NA,NA,NA,NA,0,58,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-08-02_F_2F016,F_2F016,1985,8,2,BKT,All,Invalid Dataset,1,82,NA,NA,NA,NA,NA,NA,NA,NA,0,82,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-08-02_F_2F017,F_2F017,1985,8,2,BKT,All,Invalid Dataset,1,122,NA,NA,NA,NA,NA,NA,NA,NA,0,122,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-08-05_F_1F030,F_1F030,1985,8,5,BKT,All,Invalid Dataset,1,101,NA,NA,NA,NA,NA,NA,NA,NA,0,101,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-08-05_F_1F031,F_1F031,1985,8,5,BKT,All,Invalid Dataset,1,192,NA,NA,NA,NA,NA,NA,NA,NA,0,192,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-08-07_F_2F038,F_2F038,1985,8,7,BKT,All,Invalid Dataset,1,17,NA,NA,NA,NA,NA,NA,NA,NA,0,17,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-08-07_F_2F039,F_2F039,1985,8,7,BKT,All,Invalid Dataset,1,55,NA,NA,NA,NA,NA,NA,NA,NA,0,55,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-08-08_F_1F137,F_1F137,1985,8,8,BKT,All,Invalid Dataset,1,49,NA,NA,NA,NA,NA,NA,NA,NA,0,49,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-08-08_F_1F138,F_1F138,1985,8,8,BKT,All,Invalid Dataset,1,160,NA,NA,NA,NA,NA,NA,NA,NA,0,160,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-08-09_F_2F139,F_2F139,1985,8,9,BKT,All,Invalid Dataset,1,59,NA,NA,NA,NA,NA,NA,NA,NA,0,59,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-08-21_F_2F040,F_2F040,1985,8,21,BKT,All,Invalid Dataset,1,90,NA,NA,NA,NA,NA,NA,NA,NA,0,90,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1985-08-29_F_2F142,F_2F142,1985,8,29,BKT,All,Invalid Dataset,1,37,NA,NA,NA,NA,NA,NA,NA,NA,0,37,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
